City,Image Source,Business Name,Rating,Number of Reviews,Categories,Address
Nieder-olm,https://files.eversports.com/1529e6c9-8798-4b61-baef-6ea8512f2ac3/brass_monkeyjpg-small.webp,Janine Hollung,rating,5 (3 Rezensionen),"['Poledance', 'Stretching', 'Aerial Dance', 'Aerial Hoop', '+ 1']","Klarastraße 4 , 55116 Mainz"
Nierstein,https://files.eversports.com/1529e6c9-8798-4b61-baef-6ea8512f2ac3/brass_monkeyjpg-small.webp,Janine Hollung,rating,5 (3 Rezensionen),"['Poledance', 'Stretching', 'Aerial Dance', 'Aerial Hoop', '+ 1']","Klarastraße 4 , 55116 Mainz"
Norderstedt,https://files.eversports.com/aa909fae-006d-4839-bc28-75abee14b39b/feel-good-factory-hamburg-erste-stunde_studio-1png-small.webp,FEEL GOOD FACTORY: Pole • Stretch • Fly,rating,5 (1 Rezension),"['Tanzen', 'Poledance', 'Flexibles Training', 'Bodywork', '+ 15']","Holsteinischer Kamp 37 , 22081 Hamburg"
Norderstedt,https://files.eversports.com/592e5cf9-c2d9-40ba-9256-19bc78827567/2016-06-11-18-14-58-738jpg-small.webp,CSS AERIAL DANCE STUDIO,rating,"4,8 (46 Rezensionen)","['Poledance', 'Aerial Yoga', 'Rückenfit', 'Flexibles Training', '+ 12']","Hummelsbütteler Steindamm , 22851 Hamburg"
Norderstedt,https://files.eversports.com/8cbb2bc4-7116-4df4-9ea2-87463a1db8ae/25jpg-small.webp,AIRobics,rating,"4,9 (45 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Akrobatik', '+ 12']","Holsteinischer Kamp 58 , 22081 Hamburg"
Norderstedt,https://files.eversports.com/655a12ad-ee21-4542-9e51-b60d90c6e825/eversports_header_sjpeg-small.webp,KAIFU-LODGE,rating,"4,8 (291 Rezensionen)","['Boxen', 'Fitness', 'Laufen', 'Pilates', '+ 53']","Bundesstraße 107 , 20144 Hamburg"
Nortorf,https://files.eversports.com/f67a81cb-cda8-496b-8bcd-9bcf7d1502aa/7aea6e41-e694-47f6-9ae1-9cd1ae33d92djpeg-small.webp,Anni's Pole-Dance Neumünster,rating,5 (4 Rezensionen),"['Fitness', 'Poledance', 'Handstand', 'Chairdance', '+ 7']","Kieler Straße 52 , 24534 Neumünster"
Nürnberg,https://files.eversports.com/ab970e44-c9b8-44ea-9fc0-ea8e468a08db/fv-01-small.webp,-Pole-Aerial-Dance- Souldance,rating,"4,9 (62 Rezensionen)","['Tanzen', 'Poledance', 'Flexibles Training', 'Akrobatik', '+ 1']","Turnerheimstraße 45 , 90441 Nürnberg"
Nürnberg,https://files.eversports.com/295ac655-c627-4675-b642-2af6eb50d099/dsc03023-edit-2jpg-small.webp,Flow Fusion Pole-Aerial-Dance Studio,rating,5 (5 Rezensionen),"['Zumba', 'Poledance', 'Stretching', 'Aerial Dance', '+ 3']","Platenstraße 64 , 90441 Nürnberg"
Nürnberg,https://files.eversports.com/e5ed9769-85df-431b-8f0a-671a61bcde60/logo1_lightpinkpng-small.webp,POLE HEROES,rating,"4,9 (55 Rezensionen)","['Yoga', 'Poledance', 'Flexibles Training', 'Power Pole', '+ 5']","Karl-Zucker-Straße 7-9, 91052 Erlangen"
Nürnberg,https://files.eversports.com/999a5989-6e1e-4fb3-be0b-2ff0406d3d4e/chalies-angelsjpg-small.webp,Lustforlife.Studio,rating,5 (24 Rezensionen),"['Yoga', 'Vinyasa Yoga', 'Yin Yoga', 'Online Klasse', '+ 10']","Ostendstraße 82b , 90482 Nürnberg"
Nürtingen,https://files.eversports.com/de88c9ad-d060-4f5d-bcbc-0ca322455816/img_20170329_232320_523-small.webp,Polemotions Filderstadt,rating,"4,8 (41 Rezensionen)","['Poledance', 'Krafttraining', 'Stretching', 'Handstand', '+ 2']","Tübinger Straße 10 , 70794 Filderstadt"
Nürtingen,https://files.eversports.com/651383bb-513d-413c-9e96-0da05469ffe7/2020-09-19-163112jpg-small.webp,Passionate Pole & Sports,rating,5 (23 Rezensionen),"['Poledance', 'Akrobatik', 'Stretching']","Schöllkopfstraße 40 , 73230 Kirchheim unter Teck"
Oberasbach,https://files.eversports.com/ab970e44-c9b8-44ea-9fc0-ea8e468a08db/fv-01-small.webp,-Pole-Aerial-Dance- Souldance,rating,"4,9 (62 Rezensionen)","['Tanzen', 'Poledance', 'Flexibles Training', 'Akrobatik', '+ 1']","Turnerheimstraße 45 , 90441 Nürnberg"
Oberasbach,https://files.eversports.com/295ac655-c627-4675-b642-2af6eb50d099/dsc03023-edit-2jpg-small.webp,Flow Fusion Pole-Aerial-Dance Studio,rating,5 (5 Rezensionen),"['Zumba', 'Poledance', 'Stretching', 'Aerial Dance', '+ 3']","Platenstraße 64 , 90441 Nürnberg"
Oberasbach,https://files.eversports.com/999a5989-6e1e-4fb3-be0b-2ff0406d3d4e/chalies-angelsjpg-small.webp,Lustforlife.Studio,rating,5 (24 Rezensionen),"['Yoga', 'Vinyasa Yoga', 'Yin Yoga', 'Online Klasse', '+ 10']","Ostendstraße 82b , 90482 Nürnberg"
Oberhausen,https://files.eversports.com/8266b2aa-47aa-4afc-a0e6-53f71558a2c3/m8u_4943-1jpg-small.webp,aerialflow,rating,"4,8 (48 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 24']","Pfefferackerstraße 2A , 45894 Gelsenkirchen"
Oberkirch,https://files.eversports.com/0fe3af8e-230c-4d18-a416-fd2ed85e1a01/photo_2023-03-17_22-12-16-2jpg-small.webp,Körperformfabrik GbR,rating,"4,9 (3 Rezensionen)","['Poledance', 'TRX®', 'TRX® Yoga', 'TRX® Suspension Training', '+ 1']","Hauptstraße 108 , 77855 Achern"
Ober-ramstadt,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt"
Oberriexingen,https://files.eversports.com/69b0c380-e9d1-4a84-bdf8-17e9a7e00f54/img_0212jpg-small.webp,Aerial Loft,rating,"4,9 (51 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Bahnhofstraße 12 , 70806 Kornwestheim"
Obertshausen,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main"
Oberursel,https://files.eversports.com/64b2ce0b-d0f6-497a-beff-57c64038ce03/studio-6jpg-small.webp,UpsideDown Studio Bad Homburg,rating,5 (18 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 15']","Louisenstraße 98 , 61348 Bad Homburg vor der Höhe"
Oberursel,/static/media/icon-white.929e2590.svg,UpsideDown Studio Friedrichsdorf,rating,"4,8 (3 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 12']","Am Houiller Platz 4D , 61381 Friedrichsdorf"
Oberursel,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main"
Oberwesel,https://files.eversports.com/6debfbac-5718-47a9-ad52-8289481f7569/img_20180321_172157jpg-small.webp,Pole Oase,rating,5 (15 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Acroyoga', '+ 2']","Kleine Grabenstraße 1, 65385 Rüdesheim am Rhein"
Ochsenfurt,https://files.eversports.com/0b1a20f3-30a8-436b-8a06-f1287ded4827/climb-juliane-eversportsjpg-small.webp,Vertical - Pole Aerial Dance,rating,"4,9 (81 Rezensionen)","['Yoga', 'Poledance', 'Online Klasse']","Pleicherkirchplatz 15 , 97070 Würzburg"
Oer-erkenschwick,https://files.eversports.com/8266b2aa-47aa-4afc-a0e6-53f71558a2c3/m8u_4943-1jpg-small.webp,aerialflow,rating,"4,8 (48 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 24']","Pfefferackerstraße 2A , 45894 Gelsenkirchen"
Oer-erkenschwick,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,körpernah,rating,5 (20 Rezensionen),"['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130 , 45711 Datteln"
Oer-erkenschwick,https://files.eversports.com/423f4250-800d-4685-b334-3e4c9f49ed32/c0fed07f-e5c6-4250-afc6-8430e77c7d5fjpeg-small.webp,Da Becca Flow and Fit,rating,5 (21 Rezensionen),"['Tanzen', 'Poledance', 'Stretching', 'Floorwork', '+ 4']","Eickeler Markt 3A , 44651 Herne"
Oestrich-winkel,https://files.eversports.com/6c3cb01d-0fea-4e40-8525-5c7f2463add7/img_20190622_122424jpg-small.webp,Polea - Pole and Aerial Dance,rating,5 (87 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Aerial Yoga', '+ 7']","Budenheimer Parkallee 5 , 55257 Budenheim"
Oestrich-winkel,https://files.eversports.com/6debfbac-5718-47a9-ad52-8289481f7569/img_20180321_172157jpg-small.webp,Pole Oase,rating,5 (15 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Acroyoga', '+ 2']","Kleine Grabenstraße 1, 65385 Rüdesheim am Rhein"
Olching,https://files.eversports.com/a994953f-18f3-4f37-9755-bbd487d4daa2/janine1jpg-small.webp,The Supergirl Studio,rating,"4,9 (96 Rezensionen)","['Poledance', 'Power Pole', 'Stretching', 'Aerial Silk', '+ 8']","Brunngartenstraße 5a , 85221 Dachau"
Oldenburg,https://files.eversports.com/edbec6bd-19be-4afb-86d7-b2f48b5c43ef/img-20160613-wa00021jpg-small.webp,PoleWirbel,rating,"4,9 (3 Rezensionen)","['Yoga', 'Poledance']","Alter Postweg 125 , 26133 Oldenburg"
Olfen,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,körpernah,rating,5 (20 Rezensionen),"['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130 , 45711 Datteln"
Oschatz,https://files.eversports.com/777d0498-cd69-4b81-a0f7-fcc5536b4cb1/abc03a3c-4c5a-4776-aa73-66b26468de27jpeg-small.webp,Poleaddict,rating,(Noch keine Bewertungen),['Poledance'],"Wettinstraße 1 , 04758 Oschatz"
Osnabrück,https://files.eversports.com/49b461dd-628a-4bcc-8b40-1b9571fc6100/ab6a5565jpg-small.webp,Stadtgazellen Studio,rating,"4,9 (63 Rezensionen)","['Fitness', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 7']","Neulandstraße 12 , 49084 Osnabrück"
Osterholz-scharmbeck,https://files.eversports.com/50e0328f-0b23-4c41-bde0-9f57f0d50759/foto-311019-13-12-24-1jpg-small.webp,Stadtgazellen Bremen,rating,"4,9 (70 Rezensionen)","['Poledance', 'Aerial Yoga', 'Stretching', 'Aerial Silk', '+ 3']","Bremerhavener Straße 210 , 28217 Bremen"
Ostfildern,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (63 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart"
Ostfildern,https://files.eversports.com/de88c9ad-d060-4f5d-bcbc-0ca322455816/img_20170329_232320_523-small.webp,Polemotions Filderstadt,rating,"4,8 (41 Rezensionen)","['Poledance', 'Krafttraining', 'Stretching', 'Handstand', '+ 2']","Tübinger Straße 10 , 70794 Filderstadt"
Ostfildern,https://files.eversports.com/651383bb-513d-413c-9e96-0da05469ffe7/2020-09-19-163112jpg-small.webp,Passionate Pole & Sports,rating,5 (23 Rezensionen),"['Poledance', 'Akrobatik', 'Stretching']","Schöllkopfstraße 40 , 73230 Kirchheim unter Teck"
Ottweiler,https://files.eversports.com/22c70aea-bf3a-4ee2-be9b-62d7b2024bfa/fuer-eversportsjpg-small.webp,Aerial Art Poledance,rating,"4,9 (103 Rezensionen)","['Poledance', 'Online Klasse']","Holzer Straße 98 , 66287 Quierschied"
Ottweiler,https://files.eversports.com/e45849a1-27fa-435d-bed6-51b8d2a6f654/6ca22531-a7bb-498d-93f0-b70e2eb29454jpeg-small.webp,Pole Arts,rating,5 (29 Rezensionen),"['Poledance', 'Stretching', 'Heels', 'Twerken', '+ 1']","Bexbacher Straße 8 , 66540 Neunkirchen"
Ottweiler,https://files.eversports.com/427faae0-19ef-4c27-9d52-44cb08f72a38/img_5666jpg-small.webp,Pole Werk by Nelly,rating,5 (22 Rezensionen),"['Poledance', 'Stretching', 'Aerial Hoop']","Kleinottweilerstraße 75 , 66450 Bexbach"
Overath,/static/media/icon-white.929e2590.svg,A heart for poledance,rating,"4,9 (15 Rezensionen)",['Poledance'],"Nußbaumer Straße 6, 51469 Bergisch Gladbach"
Overath,https://files.eversports.com/5921e2b3-70f2-4391-8eb2-29275aaea740/2121166c-27d6-4dec-9087-260b53c7b43ajpg-small.webp,One8dance Studio,rating,5 (1 Rezension),"['Tanzen', 'Zumba', 'Hip Hop', 'Poledance', '+ 7']","Britanniahütte 10 , 51469 Bergisch Gladbach"
Owen,https://files.eversports.com/651383bb-513d-413c-9e96-0da05469ffe7/2020-09-19-163112jpg-small.webp,Passionate Pole & Sports,rating,5 (23 Rezensionen),"['Poledance', 'Akrobatik', 'Stretching']","Schöllkopfstraße 40 , 73230 Kirchheim unter Teck"
Owen,https://files.eversports.com/976141ce-0eb1-4588-b952-520526e0c124/_22b9264jpg-small.webp,Polemotions GP,rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Krafttraining', 'Stretching', '+ 5']","Im Pfingstwasen 1 , 73035 Göppingen"
Pfullingen,https://files.eversports.com/4b20f524-bcf5-4ed6-9890-12cf5a058ba3/logo1jpg-small.webp,Tanzschule Poledance Reutlingen,rating,"4,9 (39 Rezensionen)","['Fitness', 'Yoga', 'Poledance', 'Rückenfit', '+ 8']","Uhlandstraße 60 , 72793 Pfullingen"
Pfullingen,https://files.eversports.com/acd0bdf0-7c65-4087-82b3-595f12c318c3/l22b2057-epjpg-small.webp,Polemotions Tübingen,rating,"4,9 (68 Rezensionen)","['Yoga', 'Poledance', 'Krafttraining', 'Acroyoga', '+ 10']","Aeulestraße 2 , 72074 Tübingen"
Pfungstadt,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt"
Pfungstadt,https://files.eversports.com/b8aaa043-16a2-4948-b545-0df8fc0332ed/img_1649jpg-small.webp,Center of Moving Arts,rating,"4,9 (18 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Hip Hop', '+ 6']","Fabrikstraße 21, 64625 Bensheim"
Philippsburg,https://files.eversports.com/81cc5308-7901-456c-a8d7-a33993fa5db4/whatsapp-image-2023-03-15-at-183319-1jpeg-small.webp,Pole Dance Palazzo Sportivo,rating,"4,9 (16 Rezensionen)","['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 2']","Rudolf-Diesel-Straße 54 , 69190 Walldorf"
Philippsburg,https://files.eversports.com/9af66252-d4f0-4b40-9d13-18a82ee5660b/miriams-web-3096jpg-small.webp,Pole and Move Ketsch,rating,"4,9 (23 Rezensionen)","['Fitness', 'Poledance', 'Power Pole', 'Stretching', '+ 6']","Gutenbergstraße 36 , 68775 Ketsch"
Pinneberg,https://files.eversports.com/48152c51-ac9d-44e8-947d-eb43b1006c48/_dsc0005_webjpg-small.webp,Nordpole,rating,"4,9 (106 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Mendelssohnstraße 15B , 22761 Hamburg"
Pinneberg,https://files.eversports.com/7c6bb92c-bad6-4ad7-b100-9905421f30c5/image00003jpeg-small.webp,Anni's Pole-Dance Uetersen,rating,5 (14 Rezensionen),"['Poledance', 'Chairdance', 'Dehnung/Flexibilität', 'Exotic', '+ 2']","Pracherdamm 8 , 25436 Uetersen"
Pinneberg,https://files.eversports.com/655a12ad-ee21-4542-9e51-b60d90c6e825/eversports_header_sjpeg-small.webp,KAIFU-LODGE,rating,"4,8 (291 Rezensionen)","['Boxen', 'Fitness', 'Laufen', 'Pilates', '+ 53']","Bundesstraße 107 , 20144 Hamburg"
Plochingen,https://files.eversports.com/de88c9ad-d060-4f5d-bcbc-0ca322455816/img_20170329_232320_523-small.webp,Polemotions Filderstadt,rating,"4,8 (41 Rezensionen)","['Poledance', 'Krafttraining', 'Stretching', 'Handstand', '+ 2']","Tübinger Straße 10 , 70794 Filderstadt"
Plochingen,https://files.eversports.com/651383bb-513d-413c-9e96-0da05469ffe7/2020-09-19-163112jpg-small.webp,Passionate Pole & Sports,rating,5 (23 Rezensionen),"['Poledance', 'Akrobatik', 'Stretching']","Schöllkopfstraße 40 , 73230 Kirchheim unter Teck"
Pohlheim,https://files.eversports.com/dd5a4408-aea3-4504-ab29-32abd1d5aff3/vereinsheim-eingangjpg-small.webp,TSG Blau-Gold Gießen e.V.,rating,"4,7 (102 Rezensionen)","['Boxen', 'Fitness', 'Kampfsport', 'Pilates', '+ 77']","An der Hessenhalle 1 , 35398 Gießen"
Preetz,https://files.eversports.com/fae4e502-1edb-4a6d-89b4-f79d161fb109/bildschirmfoto-2018-10-23-um-113904png-small.webp,Pure Motion Kiel,rating,"4,9 (72 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Stretching', '+ 2']","Eichkamp 1 , 24116 Kiel"
Puchheim,https://files.eversports.com/f1142638-8b9d-4e28-b4f9-dd0783f24253/mpd_poledetail_2964jpg-small.webp,Munich Poledance,rating,"4,9 (74 Rezensionen)","['Yoga', 'Poledance', 'Personal Training', 'Power Pole', '+ 14']","Leonrodplatz 2, 80636 München"
Puchheim,https://files.eversports.com/a994953f-18f3-4f37-9755-bbd487d4daa2/janine1jpg-small.webp,The Supergirl Studio,rating,"4,9 (96 Rezensionen)","['Poledance', 'Power Pole', 'Stretching', 'Aerial Silk', '+ 8']","Brunngartenstraße 5a , 85221 Dachau"
Pulheim,https://files.eversports.com/463db4b8-85b0-4fbb-8477-bfa03324e2ae/17211914_745099798983333_6506084998826309716_ojpg-small.webp,Pole Paradise,rating,"4,9 (61 Rezensionen)","['Fitness', 'Gymnastik', 'Tanzen', 'Turnen', '+ 9']","Ravensburgerstraße 110-112, 50739 Köln"
Pulheim,https://files.eversports.com/df995aed-3365-4f88-9da9-4213ea64cafc/7ce51552-9fc1-458e-820e-d86ce90f25fdjpeg-small.webp,Dance & Pole Leverkusen,rating,5 (3 Rezensionen),['Poledance'],"Schillerstraße 6 , 51379 Leverkusen"
Pulheim,https://files.eversports.com/f6319580-c6a9-4ded-b91c-b318db7136e7/d14db420-e799-4f3c-8464-e7fec75ba07ejpeg-small.webp,Dance & Pole Langenfeld,rating,(Noch keine Bewertungen),"['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 3']","Kölner Straße 16 , 40764 Langenfeld (Rheinland)"
Pulheim,https://files.eversports.com/69b31525-d99a-4a80-bdcc-15baa897d0bb/642fca95-975a-4e5f-b0aa-6702b1752850jpeg-small.webp,Annaconda Pole & Fitness,rating,5 (29 Rezensionen),"['Fitness', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 8']","Venloer Straße 601-603, 50827 Köln"
Püttlingen,https://files.eversports.com/22c70aea-bf3a-4ee2-be9b-62d7b2024bfa/fuer-eversportsjpg-small.webp,Aerial Art Poledance,rating,"4,9 (103 Rezensionen)","['Poledance', 'Online Klasse']","Holzer Straße 98 , 66287 Quierschied"
Püttlingen,https://files.eversports.com/3923d882-25f5-4b7a-92bf-06600a6b2e64/dsc_6348_webjpg-small.webp,Polerina's Poledance,rating,"4,9 (34 Rezensionen)","['Poledance', 'Aerial Yoga', 'Lapdance', 'Chairdance', '+ 5']","Deutschherrnpfad 14-20 , 66117 Saarbrücken"
Püttlingen,https://files.eversports.com/bf6c74ee-a5cd-4c9c-83c1-d8debb71a26e/startjpg-small.webp,Move On! Dance Studio & Polemotions,rating,5 (41 Rezensionen),"['Fitness', 'Tanzen', 'Hip Hop', 'Poledance', '+ 16']","Pachtener Straße 32 , 66763 Dillingen/Saar"
Püttlingen,https://files.eversports.com/17a6f6f5-b56b-45f0-b70c-245a3b39fbac/0dcdef0f8802e3fa9ddd57e41901012d-largejpg-small.webp,Janardana Yoga,rating,5 (13 Rezensionen),"['Schwimmen', 'Yoga', 'Wandern', 'Personal Training', '+ 43']","Rue du Fahrenberg 292 , 57600 Œting"
Quickborn,https://files.eversports.com/592e5cf9-c2d9-40ba-9256-19bc78827567/2016-06-11-18-14-58-738jpg-small.webp,CSS AERIAL DANCE STUDIO,rating,"4,8 (46 Rezensionen)","['Poledance', 'Aerial Yoga', 'Rückenfit', 'Flexibles Training', '+ 12']","Hummelsbütteler Steindamm , 22851 Hamburg"
Quickborn,https://files.eversports.com/7c6bb92c-bad6-4ad7-b100-9905421f30c5/image00003jpeg-small.webp,Anni's Pole-Dance Uetersen,rating,5 (14 Rezensionen),"['Poledance', 'Chairdance', 'Dehnung/Flexibilität', 'Exotic', '+ 2']","Pracherdamm 8 , 25436 Uetersen"
Radevormwald,https://files.eversports.com/b08a5871-53b9-4d53-bd71-2774447d2036/polr-50jpg-small.webp,Poledance-Area,rating,"4,4 (1 Rezension)","['Poledance', 'Stretching', 'Floorwork', 'Lapdance', '+ 1']","Mandtstraße 2 , 42853 Remscheid"
Ransbach-baumbach,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz"
Ratingen,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (42 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf"
Ratingen,https://files.eversports.com/0c6cc306-d878-4025-98ee-1dff9b6060c3/dscf6104-2jpeg-small.webp,BodySoul Studio Düsseldorf,rating,"4,9 (10 Rezensionen)","['Fitness', 'Gymnastik', 'Yoga', 'Poledance', '+ 17']","Süllenstraße 30, 40599 Düsseldorf"
Ratingen,https://files.eversports.com/5a0544b7-0bbe-44fa-8bb0-7672ce1ecd8f/dsc06058jpg-small.webp,Pole Land,rating,"4,9 (57 Rezensionen)","['Poledance', 'Aerial Yoga', 'Akrobatik', 'Acroyoga', '+ 13']","Kölner Straße 336A , 40227 Düsseldorf"
Rauenberg,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,Pole and Move Heidelberg,rating,5 (14 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim"
Rauenberg,https://files.eversports.com/81cc5308-7901-456c-a8d7-a33993fa5db4/whatsapp-image-2023-03-15-at-183319-1jpeg-small.webp,Pole Dance Palazzo Sportivo,rating,"4,9 (16 Rezensionen)","['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 2']","Rudolf-Diesel-Straße 54 , 69190 Walldorf"
Rauenberg,https://files.eversports.com/9af66252-d4f0-4b40-9d13-18a82ee5660b/miriams-web-3096jpg-small.webp,Pole and Move Ketsch,rating,"4,9 (23 Rezensionen)","['Fitness', 'Poledance', 'Power Pole', 'Stretching', '+ 6']","Gutenbergstraße 36 , 68775 Ketsch"
Raunheim,https://files.eversports.com/e49d7226-2e71-4b71-85bf-9fa0ebc08f33/img_3867jpg-small.webp,Tanzstudio Michel,rating,5 (1 Rezension),"['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Schmalweg 50, 55252 Wiesbaden"
Raunheim,https://files.eversports.com/1529e6c9-8798-4b61-baef-6ea8512f2ac3/brass_monkeyjpg-small.webp,Janine Hollung,rating,5 (3 Rezensionen),"['Poledance', 'Stretching', 'Aerial Dance', 'Aerial Hoop', '+ 1']","Klarastraße 4 , 55116 Mainz"
Recklinghausen,https://files.eversports.com/8266b2aa-47aa-4afc-a0e6-53f71558a2c3/m8u_4943-1jpg-small.webp,aerialflow,rating,"4,8 (48 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 24']","Pfefferackerstraße 2A , 45894 Gelsenkirchen"
Recklinghausen,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,körpernah,rating,5 (20 Rezensionen),"['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130 , 45711 Datteln"
Recklinghausen,https://files.eversports.com/8dfffeef-dcbc-45e2-83d6-eaa61f63fd68/tanzsaaljpg-small.webp,Ramonas Tanzschmiede,rating,5 (10 Rezensionen),"['Tanzen', 'Zumba', 'Hip Hop', 'Poledance', '+ 15']","Ückendorfer Straße 121 , 45886 Gelsenkirchen"
