City,Image Source,Business Name,Rating,Number of Reviews,Categories,Address,Eversports URL:L
Schwetzingen,https://files.eversports.com/ce18ee10-e44a-482a-8c85-5ab57a420e0b/larab-web-2285jpg-small.webp,"4,9 (28 Rezensionen)",rating,"4,9 (28 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 6']","Edisonstraße 20, 68309 Mannheim",https://www.eversports.de/l/poledance/Schwetzingen
Seelze,https://files.eversports.com/6fc96064-8bcf-444a-a2d3-e3521b3206c5/_22b0405jpg-small.webp,5 (25 Rezensionen),rating,5 (25 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Ballett', '+ 12']","Marktplatz 4 , 30853 Langenhagen",https://www.eversports.de/l/poledance/Seelze
Seelze,https://files.eversports.com/e7553f28-546d-4658-a27b-c4872721e1f9/druck-17jpg-largejpeg-small.webp,"4,8 (14 Rezensionen)",rating,"4,8 (14 Rezensionen)",['Poledance'],"Büttnerstraße 22 , 30165 Hannover",https://www.eversports.de/l/poledance/Seelze
Sehnde,https://files.eversports.com/2b06cb7a-a627-4d21-975c-ff09c2d208c2/pxl_20230513_142045461jpg-small.webp,5 (1 Rezension),rating,5 (1 Rezension),"['Yoga', 'Theorieraum', 'Rückenfit', 'Gruppenangebote', '+ 84']","Marktstraße 65 , 31303 Burgdorf",https://www.eversports.de/l/poledance/Sehnde
Seligenstadt,https://files.eversports.com/6cf9e58c-cdde-4545-93da-95ff39860a90/lr0a2307a-signaturjpg-small.webp,"4,9 (25 Rezensionen)",rating,"4,9 (25 Rezensionen)","['Yoga', 'Poledance', 'Floorwork', 'Aerial Akrobatik', '+ 3']","Mühlstraße 100, 63741 Aschaffenburg",https://www.eversports.de/l/poledance/Seligenstadt
Selm,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,"4,9 (22 Rezensionen)",rating,"4,9 (22 Rezensionen)","['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130, 45711 Datteln",https://www.eversports.de/l/poledance/Selm
Senden,https://files.eversports.com/3279e225-badb-4da9-a5d5-6e6eb535cd18/pole-dance-schwerelos-annajpg-small.webp,"4,9 (8 Rezensionen)",rating,"4,9 (8 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 23']","Weseler Straße 675D, 48163 Münster",https://www.eversports.de/l/poledance/Senden
Siegburg,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,"4,9 (157 Rezensionen)",rating,"4,9 (157 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Siegburg
Sindelfingen,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,"4,8 (68 Rezensionen)",rating,"4,8 (68 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Sindelfingen
Sindelfingen,https://files.eversports.com/286ca430-1158-4f8f-ae40-e343e013d97e/2jpg-small.webp,"4,9 (18 Rezensionen)",rating,"4,9 (18 Rezensionen)","['Pilates', 'Yoga', 'Poledance', 'Tai Chi', '+ 8']","Glemseckstraße 52 , 71229 Leonberg",https://www.eversports.de/l/poledance/Sindelfingen
Singen,https://files.eversports.com/7a1b1df5-c55b-416d-bdc2-2229b2e3b9bf/0s6a3462jpg-small.webp,5 (13 Rezensionen),rating,5 (13 Rezensionen),"['Fitness', 'Pilates', 'Tanzen', 'Yoga', '+ 24']","Industriepark 201, 78244 Gottmadingen",https://www.eversports.de/l/poledance/Singen
Soest,https://files.eversports.com/eca53eeb-765a-4f65-8dc6-e3b2bb55cfb5/_mg_0433jpg-small.webp,"4,8 (17 Rezensionen)",rating,"4,8 (17 Rezensionen)","['Poledance', 'Aerial Yoga', 'Aerial Silk', 'Aerial Hoop', '+ 8']","Mississippidreef 2 , 3565 CG Utrecht",https://www.eversports.de/l/poledance/Soest
Soest,https://files.eversports.com/2dea9cce-e138-4a2a-a6d1-37f0aaabfa18/aeris_team_standingpng-small.webp,"4,9 (40 Rezensionen)",rating,"4,9 (40 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Physiotherapie', '+ 8']","Westerkade 10 , 3511 HA Utrecht",https://www.eversports.de/l/poledance/Soest
Solingen,https://files.eversports.com/0c6cc306-d878-4025-98ee-1dff9b6060c3/dscf6104-2jpeg-small.webp,"4,9 (15 Rezensionen)",rating,"4,9 (15 Rezensionen)","['Fitness', 'Gymnastik', 'Yoga', 'Poledance', '+ 17']","Süllenstraße 30, 40599 Düsseldorf",https://www.eversports.de/l/poledance/Solingen
Solingen,https://files.eversports.com/d3384244-3326-46b6-856f-3785522d7c26/7ca2cb56-afcb-4b46-bfcd-9be3ff6907a3jpeg-small.webp,(Noch keine Bewertungen),rating,(Noch keine Bewertungen),"['Poledance', 'Stretching', 'Handstand', 'Chairdance', '+ 10']","Weyerstraße 4 , 42697 Solingen",https://www.eversports.de/l/poledance/Solingen
Solingen,https://files.eversports.com/df995aed-3365-4f88-9da9-4213ea64cafc/7ce51552-9fc1-458e-820e-d86ce90f25fdjpeg-small.webp,5 (3 Rezensionen),rating,5 (3 Rezensionen),['Poledance'],"Schillerstraße 6 , 51379 Leverkusen",https://www.eversports.de/l/poledance/Solingen
Solingen,https://files.eversports.com/1449d6c2-bb77-496b-b969-ef9e374cb3e9/4ad835f3-8588-4753-add3-68116c88b829jpeg-small.webp,(Noch keine Bewertungen),rating,(Noch keine Bewertungen),"['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 3']","Kölner Straße 16 , 40764 Langenfeld (Rheinland)",https://www.eversports.de/l/poledance/Solingen
Solingen,https://files.eversports.com/b08a5871-53b9-4d53-bd71-2774447d2036/polr-50jpg-small.webp,"4,4 (1 Rezension)",rating,"4,4 (1 Rezension)","['Poledance', 'Stretching', 'Floorwork', 'Lapdance', '+ 1']","Mandtstraße 2 , 42853 Remscheid",https://www.eversports.de/l/poledance/Solingen
Speyer,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,5 (15 Rezensionen),rating,5 (15 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim",https://www.eversports.de/l/poledance/Speyer
Speyer,https://files.eversports.com/4a233978-1690-44ab-b684-3b1b3cb918c2/dsc04047-editpng-small.webp,5 (22 Rezensionen),rating,5 (22 Rezensionen),"['Poledance', 'Outdoor Fitness', 'Fitness und Yoga']","Siemensstraße 40 , 69123 Heidelberg",https://www.eversports.de/l/poledance/Speyer
Speyer,https://files.eversports.com/9af66252-d4f0-4b40-9d13-18a82ee5660b/miriams-web-3096jpg-small.webp,5 (24 Rezensionen),rating,5 (24 Rezensionen),"['Fitness', 'Poledance', 'Power Pole', 'Stretching', '+ 6']","Gutenbergstraße 36 , 68775 Ketsch",https://www.eversports.de/l/poledance/Speyer
Speyer,https://files.eversports.com/183e7efd-d3a1-4b60-a5c9-923496563e69/condjpeg-small.webp,"4,9 (16 Rezensionen)",rating,"4,9 (16 Rezensionen)","['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 2']","Rudolf-Diesel-Straße 54 , 69190 Walldorf",https://www.eversports.de/l/poledance/Speyer
Sprockhövel,https://files.eversports.com/bd664a60-43cd-4904-8913-1c61333bb3f4/sabrinity_linapole170-2-largejpeg-small.webp,"4,9 (75 Rezensionen)",rating,"4,9 (75 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Bootcamp', '+ 4']","Rottstraße 6 , 44793 Bochum",https://www.eversports.de/l/poledance/Sprockhövel
Stade,https://files.eversports.com/7c6bb92c-bad6-4ad7-b100-9905421f30c5/image00003jpeg-small.webp,5 (15 Rezensionen),rating,5 (15 Rezensionen),"['Fitness', 'Poledance', 'Chairdance', 'Aerial Hoop', '+ 6']","Pracherdamm 8 , 25436 Uetersen",https://www.eversports.de/l/poledance/Stade
Stadtbergen,https://files.eversports.com/f8b9581d-04c2-40ef-95d8-5a121ec4b153/pole_plus_basic_butterflyjpg-small.webp,"4,9 (5 Rezensionen)",rating,"4,9 (5 Rezensionen)","['Poledance', 'Stretching', 'Online Klasse']","Ulmer Straße 152 , 86156 Augsburg",https://www.eversports.de/l/poledance/Stadtbergen
Stadtbergen,/static/media/icon-white.929e2590.svg,5 (21 Rezensionen),rating,5 (21 Rezensionen),"['Tanzen', 'Yoga', 'Poledance', 'Akrobatik', '+ 3']","Rehmstraße , 86161 Augsburg",https://www.eversports.de/l/poledance/Stadtbergen
Stadtbergen,https://files.eversports.com/3fe56e2b-bd59-44bc-b551-5d6a5f6ab459/teamjpg-small.webp,5 (2 Rezensionen),rating,5 (2 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 6']","Bürgermeister-Wegele-Straße 6A , 86167 Augsburg",https://www.eversports.de/l/poledance/Stadtbergen
Staufenberg,https://files.eversports.com/dd5a4408-aea3-4504-ab29-32abd1d5aff3/vereinsheim-eingangjpg-small.webp,"4,7 (117 Rezensionen)",rating,"4,7 (117 Rezensionen)","['Boxen', 'Fitness', 'Kampfsport', 'Pilates', '+ 81']","An der Hessenhalle 1 , 35398 Gießen",https://www.eversports.de/l/poledance/Staufenberg
Stein,https://files.eversports.com/fae4e502-1edb-4a6d-89b4-f79d161fb109/bildschirmfoto-2018-10-23-um-113904png-small.webp,"4,9 (74 Rezensionen)",rating,"4,9 (74 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Stretching', '+ 2']","Eichkamp 1 , 24116 Kiel",https://www.eversports.de/l/poledance/Stein
Steinheim,https://files.eversports.com/163bcb6f-a5ac-42d1-889a-81850123c832/img_2959jpeg-small.webp,"4,9 (57 Rezensionen)",rating,"4,9 (57 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Solitudestraße 48 , 71638 Ludwigsburg",https://www.eversports.de/l/poledance/Steinheim
Stolberg,https://files.eversports.com/b5fbdb8d-cc1e-44ab-872b-d0b211cc9007/d-img_2188-6jpg-small.webp,"4,9 (51 Rezensionen)",rating,"4,9 (51 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 17']","Martinstraße 10-12 , 52062 Aachen",https://www.eversports.de/l/poledance/Stolberg
Stolberg,https://files.eversports.com/0aed1787-d224-4868-b032-4f0a1ffc8ff2/photo-2021-12-12-11-50-04jpg-small.webp,5 (66 Rezensionen),rating,5 (66 Rezensionen),"['Yoga', 'Poledance', 'Massage', 'Stretching', '+ 1']","Schaufenberger Straße 61 , 52477 Alsdorf",https://www.eversports.de/l/poledance/Stolberg
Strehla,https://files.eversports.com/777d0498-cd69-4b81-a0f7-fcc5536b4cb1/abc03a3c-4c5a-4776-aa73-66b26468de27jpeg-small.webp,(Noch keine Bewertungen),rating,(Noch keine Bewertungen),['Poledance'],"Wettinstraße 1 , 04758 Oschatz",https://www.eversports.de/l/poledance/Strehla
Stromberg,https://files.eversports.com/6debfbac-5718-47a9-ad52-8289481f7569/img_20180321_172157jpg-small.webp,5 (16 Rezensionen),rating,5 (16 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Acroyoga', '+ 2']","Kleine Grabenstraße 1, 65385 Rüdesheim am Rhein",https://www.eversports.de/l/poledance/Stromberg
Stutensee,https://files.eversports.com/4fc22a43-cee0-4061-a632-f7c9d5ee381b/unknown-1jpg-small.webp,5 (26 Rezensionen),rating,5 (26 Rezensionen),"['Tanzen', 'Poledance', 'Ballett', 'Stretching', '+ 3']","Hardtstraße 39a , 76185 Karlsruhe",https://www.eversports.de/l/poledance/Stutensee
Stutensee,https://files.eversports.com/750c712e-ffaa-4125-b8dd-565780c57bb7/f1db1509-4cf3-422a-8f84-5e29604c5115jpg-small.webp,5 (2 Rezensionen),rating,5 (2 Rezensionen),"['Poledance', 'Aerial Yoga', 'Akrobatik', 'Aerial Silk', '+ 10']","Honsellstraße 1A , 76185 Karlsruhe",https://www.eversports.de/l/poledance/Stutensee
Stuttgart,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,"4,8 (68 Rezensionen)",rating,"4,8 (68 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Stuttgart
Stuttgart,https://files.eversports.com/de88c9ad-d060-4f5d-bcbc-0ca322455816/img_20170329_232320_523-small.webp,"4,8 (43 Rezensionen)",rating,"4,8 (43 Rezensionen)","['Poledance', 'Krafttraining', 'Stretching', 'Handstand', '+ 2']","Tübinger Straße 10 , 70794 Filderstadt",https://www.eversports.de/l/poledance/Stuttgart
Stuttgart,https://files.eversports.com/286ca430-1158-4f8f-ae40-e343e013d97e/2jpg-small.webp,"4,9 (18 Rezensionen)",rating,"4,9 (18 Rezensionen)","['Pilates', 'Yoga', 'Poledance', 'Tai Chi', '+ 8']","Glemseckstraße 52 , 71229 Leonberg",https://www.eversports.de/l/poledance/Stuttgart
Süßen,https://files.eversports.com/976141ce-0eb1-4588-b952-520526e0c124/_22b9264jpg-small.webp,5 (22 Rezensionen),rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Krafttraining', 'Stretching', '+ 5']","Im Pfingstwasen 1 , 73035 Göppingen",https://www.eversports.de/l/poledance/Süßen
Süßen,https://files.eversports.com/830c9f96-a68a-4da5-8cbc-e7a2f7641050/a0cc2761-5b6b-4f41-856c-1a809cba359djpeg-small.webp,5 (36 Rezensionen),rating,5 (36 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Handstand', '+ 4']","Geislinger Straße 2 , 73326 Deggingen",https://www.eversports.de/l/poledance/Süßen
Tamm,https://files.eversports.com/163bcb6f-a5ac-42d1-889a-81850123c832/img_2959jpeg-small.webp,"4,9 (57 Rezensionen)",rating,"4,9 (57 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Solitudestraße 48 , 71638 Ludwigsburg",https://www.eversports.de/l/poledance/Tamm
Taunusstein,https://files.eversports.com/e49d7226-2e71-4b71-85bf-9fa0ebc08f33/img_3867jpg-small.webp,5 (1 Rezension),rating,5 (1 Rezension),"['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Schmalweg 50, 55252 Wiesbaden",https://www.eversports.de/l/poledance/Taunusstein
Taunusstein,https://files.eversports.com/6c3cb01d-0fea-4e40-8525-5c7f2463add7/img_20190622_122424jpg-small.webp,5 (91 Rezensionen),rating,5 (91 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Aerial Yoga', '+ 7']","Budenheimer Parkallee 5 , 55257 Budenheim",https://www.eversports.de/l/poledance/Taunusstein
Telgte,https://files.eversports.com/3279e225-badb-4da9-a5d5-6e6eb535cd18/pole-dance-schwerelos-annajpg-small.webp,"4,9 (8 Rezensionen)",rating,"4,9 (8 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 23']","Weseler Straße 675D, 48163 Münster",https://www.eversports.de/l/poledance/Telgte
Teltow,https://files.eversports.com/a006ebd7-6e7c-484e-a854-38c78fb2f26a/logo-agata-2-rjpg-small.webp,5 (36 Rezensionen),rating,5 (36 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 8']","Charitestraße 4 , 10117 Berlin",https://www.eversports.de/l/poledance/Teltow
Teltow,https://files.eversports.com/a7741e1d-20d1-42d2-b273-e7f48fe27d31/20190123_160411jpg-small.webp,5 (36 Rezensionen),rating,5 (36 Rezensionen),"['Fitness', 'Poledance', 'Personal Training', 'Power Pole', '+ 2']","Erkelenzdamm 59 , 10999 Berlin",https://www.eversports.de/l/poledance/Teltow
Tengen,https://files.eversports.com/7a1b1df5-c55b-416d-bdc2-2229b2e3b9bf/0s6a3462jpg-small.webp,5 (13 Rezensionen),rating,5 (13 Rezensionen),"['Fitness', 'Pilates', 'Tanzen', 'Yoga', '+ 24']","Industriepark 201, 78244 Gottmadingen",https://www.eversports.de/l/poledance/Tengen
Tönisvorst,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,"4,9 (30 Rezensionen)",rating,"4,9 (30 Rezensionen)","['Poledance', 'Aerial Dance', 'Tanz', 'Mobility', '+ 1']","Hindenburgstraße , 41061 Mönchengladbach",https://www.eversports.de/l/poledance/Tönisvorst
Tönisvorst,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,"4,9 (88 Rezensionen)",rating,"4,9 (88 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld",https://www.eversports.de/l/poledance/Tönisvorst
Tornesch,https://files.eversports.com/48152c51-ac9d-44e8-947d-eb43b1006c48/_dsc0005_webjpg-small.webp,"4,9 (110 Rezensionen)",rating,"4,9 (110 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Mendelssohnstraße 15B , 22761 Hamburg",https://www.eversports.de/l/poledance/Tornesch
Tornesch,https://files.eversports.com/7c6bb92c-bad6-4ad7-b100-9905421f30c5/image00003jpeg-small.webp,5 (15 Rezensionen),rating,5 (15 Rezensionen),"['Fitness', 'Poledance', 'Chairdance', 'Aerial Hoop', '+ 6']","Pracherdamm 8 , 25436 Uetersen",https://www.eversports.de/l/poledance/Tornesch
Troisdorf,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,"4,9 (157 Rezensionen)",rating,"4,9 (157 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Troisdorf
Tübingen,https://files.eversports.com/acd0bdf0-7c65-4087-82b3-595f12c318c3/l22b2057-epjpg-small.webp,"4,9 (72 Rezensionen)",rating,"4,9 (72 Rezensionen)","['Yoga', 'Poledance', 'Krafttraining', 'Acroyoga', '+ 10']","Aeulestraße 2 , 72074 Tübingen",https://www.eversports.de/l/poledance/Tübingen
Tübingen,https://files.eversports.com/4b20f524-bcf5-4ed6-9890-12cf5a058ba3/logo1jpg-small.webp,"4,9 (39 Rezensionen)",rating,"4,9 (39 Rezensionen)","['Fitness', 'Yoga', 'Poledance', 'Rückenfit', '+ 8']","Uhlandstraße 60 , 72793 Pfullingen",https://www.eversports.de/l/poledance/Tübingen
Übach-palenberg,https://files.eversports.com/0aed1787-d224-4868-b032-4f0a1ffc8ff2/photo-2021-12-12-11-50-04jpg-small.webp,5 (66 Rezensionen),rating,5 (66 Rezensionen),"['Yoga', 'Poledance', 'Massage', 'Stretching', '+ 1']","Schaufenberger Straße 61 , 52477 Alsdorf",https://www.eversports.de/l/poledance/Übach-Palenberg
Uetersen,https://files.eversports.com/7c6bb92c-bad6-4ad7-b100-9905421f30c5/image00003jpeg-small.webp,5 (15 Rezensionen),rating,5 (15 Rezensionen),"['Fitness', 'Poledance', 'Chairdance', 'Aerial Hoop', '+ 6']","Pracherdamm 8 , 25436 Uetersen",https://www.eversports.de/l/poledance/Uetersen
Uhingen,https://files.eversports.com/976141ce-0eb1-4588-b952-520526e0c124/_22b9264jpg-small.webp,5 (22 Rezensionen),rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Krafttraining', 'Stretching', '+ 5']","Im Pfingstwasen 1 , 73035 Göppingen",https://www.eversports.de/l/poledance/Uhingen
Uhingen,https://files.eversports.com/651383bb-513d-413c-9e96-0da05469ffe7/2020-09-19-163112jpg-small.webp,5 (23 Rezensionen),rating,5 (23 Rezensionen),"['Poledance', 'Akrobatik', 'Stretching']","Schöllkopfstraße 40 , 73230 Kirchheim unter Teck",https://www.eversports.de/l/poledance/Uhingen
Uhingen,https://files.eversports.com/830c9f96-a68a-4da5-8cbc-e7a2f7641050/a0cc2761-5b6b-4f41-856c-1a809cba359djpeg-small.webp,5 (36 Rezensionen),rating,5 (36 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Handstand', '+ 4']","Geislinger Straße 2 , 73326 Deggingen",https://www.eversports.de/l/poledance/Uhingen
Ulm,https://files.eversports.com/f78b646b-9eda-41ba-a4a1-7d95d66d757c/schooting-pole-015jpeg-small.webp,5 (2 Rezensionen),rating,5 (2 Rezensionen),['Poledance'],"Pfarrer-Weiß-Weg 16, 89077 Ulm",https://www.eversports.de/l/poledance/Ulm
Unterschleißheim,https://files.eversports.com/f1142638-8b9d-4e28-b4f9-dd0783f24253/mpd_poledetail_2964jpg-small.webp,"4,9 (77 Rezensionen)",rating,"4,9 (77 Rezensionen)","['Yoga', 'Poledance', 'Personal Training', 'Power Pole', '+ 14']","Leonrodplatz 2, 80636 München",https://www.eversports.de/l/poledance/Unterschleißheim
Unterschleißheim,https://files.eversports.com/a994953f-18f3-4f37-9755-bbd487d4daa2/janine1jpg-small.webp,"4,9 (97 Rezensionen)",rating,"4,9 (97 Rezensionen)","['Poledance', 'Power Pole', 'Stretching', 'Aerial Silk', '+ 8']","Brunngartenstraße 5a, 85221 Dachau",https://www.eversports.de/l/poledance/Unterschleißheim
Usingen,https://files.eversports.com/64b2ce0b-d0f6-497a-beff-57c64038ce03/studio-6jpg-small.webp,5 (19 Rezensionen),rating,5 (19 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 15']","Louisenstraße 98 , 61348 Bad Homburg vor der Höhe",https://www.eversports.de/l/poledance/Usingen
Usingen,/static/media/icon-white.929e2590.svg,"4,9 (4 Rezensionen)",rating,"4,9 (4 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 12']","Am Houiller Platz 4D , 61381 Friedrichsdorf",https://www.eversports.de/l/poledance/Usingen
Vallendar,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,5 (20 Rezensionen),rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Vallendar
Velburg,https://files.eversports.com/2493ff0c-9257-4c4b-8649-4fc92c88fee6/_22b1088jpg-small.webp,"4,9 (95 Rezensionen)",rating,"4,9 (95 Rezensionen)","['Pilates', 'Tanzen', 'Yoga', 'Aerobic', '+ 9']","Deininger Weg 94 , 92318 Neumarkt in der Oberpfalz",https://www.eversports.de/l/poledance/Velburg
Viernheim,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,"4,9 (44 Rezensionen)",rating,"4,9 (44 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Viernheim
Viernheim,https://files.eversports.com/8d4fd1ac-e5e7-4335-a2c1-c7ed3c813df8/miriams-4429jpg-small.webp,5 (5 Rezensionen),rating,5 (5 Rezensionen),"['Poledance', 'Aerial Yoga', 'Flexibles Training', 'Power Pole', '+ 12']","Raschigstraße 100, 67067 Ludwigshafen am Rhein",https://www.eversports.de/l/poledance/Viernheim
Viernheim,https://files.eversports.com/4a233978-1690-44ab-b684-3b1b3cb918c2/dsc04047-editpng-small.webp,5 (22 Rezensionen),rating,5 (22 Rezensionen),"['Poledance', 'Outdoor Fitness', 'Fitness und Yoga']","Siemensstraße 40 , 69123 Heidelberg",https://www.eversports.de/l/poledance/Viernheim
Viernheim,https://files.eversports.com/b8aaa043-16a2-4948-b545-0df8fc0332ed/img_1649jpg-small.webp,"4,9 (18 Rezensionen)",rating,"4,9 (18 Rezensionen)","['Fitness', 'Tanzen', 'Yoga', 'Hip Hop', '+ 6']","Fabrikstraße 21 , 64625 Bensheim",https://www.eversports.de/l/poledance/Viernheim
Viernheim,https://files.eversports.com/ce18ee10-e44a-482a-8c85-5ab57a420e0b/larab-web-2285jpg-small.webp,"4,9 (28 Rezensionen)",rating,"4,9 (28 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 6']","Edisonstraße 20, 68309 Mannheim",https://www.eversports.de/l/poledance/Viernheim
Viersen,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,"4,9 (30 Rezensionen)",rating,"4,9 (30 Rezensionen)","['Poledance', 'Aerial Dance', 'Tanz', 'Mobility', '+ 1']","Hindenburgstraße , 41061 Mönchengladbach",https://www.eversports.de/l/poledance/Viersen
Viersen,https://files.eversports.com/35e4f24f-327f-4302-8f10-fccde1e443db/14472012kl4-small.webp,"4,9 (88 Rezensionen)",rating,"4,9 (88 Rezensionen)","['Aerobic', 'Poledance', 'Zirkeltraining', 'Bodywork', '+ 8']","Hochfelder Straße 47, 47809 Krefeld",https://www.eversports.de/l/poledance/Viersen
Vlotho,/static/media/icon-white.929e2590.svg,5 (13 Rezensionen),rating,5 (13 Rezensionen),"['Poledance', 'Aerial Yoga', 'Chairdance', 'Aerial Hoop', '+ 3']","Königstraße 45, 32547 Bad Oeynhausen",https://www.eversports.de/l/poledance/Vlotho
Vöhringen,https://files.eversports.com/f78b646b-9eda-41ba-a4a1-7d95d66d757c/schooting-pole-015jpeg-small.webp,5 (2 Rezensionen),rating,5 (2 Rezensionen),['Poledance'],"Pfarrer-Weiß-Weg 16, 89077 Ulm",https://www.eversports.de/l/poledance/Vöhringen
Völklingen,https://files.eversports.com/22c70aea-bf3a-4ee2-be9b-62d7b2024bfa/fuer-eversportsjpg-small.webp,"4,9 (105 Rezensionen)",rating,"4,9 (105 Rezensionen)","['Poledance', 'Online Klasse']","Holzer Straße 98 , 66287 Quierschied",https://www.eversports.de/l/poledance/Völklingen
Völklingen,https://files.eversports.com/5ea7d3d6-c8dc-4c5a-9fc9-300487e3e140/auv_6914_hellerjpg-small.webp,"4,9 (37 Rezensionen)",rating,"4,9 (37 Rezensionen)","['Poledance', 'Aerial Yoga', 'Lapdance', 'Chairdance', '+ 5']","Deutschherrnpfad 14-20 , 66117 Saarbrücken",https://www.eversports.de/l/poledance/Völklingen
Völklingen,https://files.eversports.com/17a6f6f5-b56b-45f0-b70c-245a3b39fbac/0dcdef0f8802e3fa9ddd57e41901012d-largejpg-small.webp,5 (15 Rezensionen),rating,5 (15 Rezensionen),"['Schwimmen', 'Yoga', 'Wandern', 'Personal Training', '+ 43']","Rue du Fahrenberg 292 , 57600 Œting",https://www.eversports.de/l/poledance/Völklingen
Völklingen,https://files.eversports.com/bf6c74ee-a5cd-4c9c-83c1-d8debb71a26e/startjpg-small.webp,5 (44 Rezensionen),rating,5 (44 Rezensionen),"['Fitness', 'Tanzen', 'Hip Hop', 'Poledance', '+ 16']","Pachtener Straße 32 , 66763 Dillingen/Saar",https://www.eversports.de/l/poledance/Völklingen
Waghäusel,https://files.eversports.com/9af66252-d4f0-4b40-9d13-18a82ee5660b/miriams-web-3096jpg-small.webp,5 (24 Rezensionen),rating,5 (24 Rezensionen),"['Fitness', 'Poledance', 'Power Pole', 'Stretching', '+ 6']","Gutenbergstraße 36 , 68775 Ketsch",https://www.eversports.de/l/poledance/Waghäusel
