City,Image Source,Business Name,Rating,Number of Reviews,Categories,Address,Eversports URL:L,Eversports URL:S,DWO URL
Ober-ramstadt,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt",https://www.eversports.de/l/poledance/Ober-Ramstadt,https://www.eversports.de/s/pole-faction-pole-dance-and-fitness,https://www.eversports.de/dwo/poledance/Ober-Ramstadt
Oberriexingen,https://files.eversports.com/69b0c380-e9d1-4a84-bdf8-17e9a7e00f54/img_0212jpg-small.webp,Aerial Loft,rating,"4,9 (51 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Bahnhofstraße 12 , 70806 Kornwestheim",https://www.eversports.de/l/poledance/Oberriexingen,https://www.eversports.de/s/aerial-loft,https://www.eversports.de/dwo/poledance/Oberriexingen
Obertshausen,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main",https://www.eversports.de/l/poledance/Obertshausen,https://www.eversports.de/s/lift-off-poledance-academy,https://www.eversports.de/dwo/poledance/Obertshausen
Oberursel,https://files.eversports.com/64b2ce0b-d0f6-497a-beff-57c64038ce03/studio-6jpg-small.webp,UpsideDown Studio Bad Homburg,rating,5 (18 Rezensionen),"['Fitness', 'Tanzen', 'Yoga', 'Poledance', '+ 15']","Louisenstraße 98 , 61348 Bad Homburg vor der Höhe",https://www.eversports.de/l/poledance/Oberursel,https://www.eversports.de/s/upsidedown-studio-bad-homburg,https://www.eversports.de/dwo/poledance/Oberursel
Oberwesel,https://files.eversports.com/6debfbac-5718-47a9-ad52-8289481f7569/img_20180321_172157jpg-small.webp,Pole Oase,rating,5 (15 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Acroyoga', '+ 2']","Kleine Grabenstraße 1, 65385 Rüdesheim am Rhein",https://www.eversports.de/l/poledance/Oberwesel,https://www.eversports.de/s/pole-oase,https://www.eversports.de/dwo/poledance/Oberwesel
Ochsenfurt,https://files.eversports.com/0b1a20f3-30a8-436b-8a06-f1287ded4827/climb-juliane-eversportsjpg-small.webp,Vertical - Pole Aerial Dance,rating,"4,9 (81 Rezensionen)","['Yoga', 'Poledance', 'Online Klasse']","Pleicherkirchplatz 15 , 97070 Würzburg",https://www.eversports.de/l/poledance/Ochsenfurt,https://www.eversports.de/s/vertical-pole-aerial-dance,https://www.eversports.de/dwo/poledance/Ochsenfurt
Oer-erkenschwick,https://files.eversports.com/8266b2aa-47aa-4afc-a0e6-53f71558a2c3/m8u_4943-1jpg-small.webp,aerialflow,rating,"4,8 (48 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 24']","Pfefferackerstraße 2A , 45894 Gelsenkirchen",https://www.eversports.de/l/poledance/Oer-Erkenschwick,https://www.eversports.de/s/aerialflow,https://www.eversports.de/dwo/poledance/Oer-Erkenschwick
Oestrich-winkel,https://files.eversports.com/6c3cb01d-0fea-4e40-8525-5c7f2463add7/img_20190622_122424jpg-small.webp,Polea - Pole and Aerial Dance,rating,5 (87 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Aerial Yoga', '+ 7']","Budenheimer Parkallee 5 , 55257 Budenheim",https://www.eversports.de/l/poledance/Oestrich-Winkel,https://www.eversports.de/s/polea-pole-and-aerial-dance,https://www.eversports.de/dwo/poledance/Oestrich-Winkel
Olching,https://files.eversports.com/a994953f-18f3-4f37-9755-bbd487d4daa2/janine1jpg-small.webp,The Supergirl Studio,rating,"4,9 (96 Rezensionen)","['Poledance', 'Power Pole', 'Stretching', 'Aerial Silk', '+ 8']","Brunngartenstraße 5a , 85221 Dachau",https://www.eversports.de/l/poledance/Olching,https://www.eversports.de/s/the-supergirl-studio,https://www.eversports.de/dwo/poledance/Olching
Oldenburg,https://files.eversports.com/edbec6bd-19be-4afb-86d7-b2f48b5c43ef/img-20160613-wa00021jpg-small.webp,PoleWirbel,rating,"4,9 (4 Rezensionen)","['Yoga', 'Poledance']","Alter Postweg 125 , 26133 Oldenburg",https://www.eversports.de/l/poledance/Oldenburg,https://www.eversports.de/s/polewirbel,https://www.eversports.de/dwo/poledance/Oldenburg
Olfen,https://files.eversports.com/87abf1f1-e324-4cc0-b887-4581dfa917c2/img-20170725-wa00052225jpg-small.webp,körpernah,rating,5 (20 Rezensionen),"['Pilates', 'Yoga', 'Poledance', 'Acroyoga', '+ 8']","Ahsener Straße 130 , 45711 Datteln",https://www.eversports.de/l/poledance/Olfen,https://www.eversports.de/s/koerpernah,https://www.eversports.de/dwo/poledance/Olfen
Oschatz,https://files.eversports.com/777d0498-cd69-4b81-a0f7-fcc5536b4cb1/abc03a3c-4c5a-4776-aa73-66b26468de27jpeg-small.webp,Poleaddict,rating,(Noch keine Bewertungen),['Poledance'],"Wettinstraße 1 , 04758 Oschatz",https://www.eversports.de/l/poledance/Oschatz,https://www.eversports.de/s/poleaddict,https://www.eversports.de/dwo/poledance/Oschatz
Osnabrück,https://files.eversports.com/49b461dd-628a-4bcc-8b40-1b9571fc6100/ab6a5565jpg-small.webp,Stadtgazellen Studio,rating,"4,9 (63 Rezensionen)","['Fitness', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 7']","Neulandstraße 12 , 49084 Osnabrück",https://www.eversports.de/l/poledance/Osnabrück,https://www.eversports.de/s/stadtgazellen-studio,https://www.eversports.de/dwo/poledance/Osnabrück
Osterholz-scharmbeck,https://files.eversports.com/50e0328f-0b23-4c41-bde0-9f57f0d50759/foto-311019-13-12-24-1jpg-small.webp,Stadtgazellen Bremen,rating,"4,9 (70 Rezensionen)","['Poledance', 'Aerial Yoga', 'Stretching', 'Aerial Silk', '+ 3']","Bremerhavener Straße 210 , 28217 Bremen",https://www.eversports.de/l/poledance/Osterholz-Scharmbeck,https://www.eversports.de/s/stadtgazellen-bremen,https://www.eversports.de/dwo/poledance/Osterholz-Scharmbeck
Ostfildern,https://files.eversports.com/84293197-ba6b-4e7b-87cd-d48465de814f/colour_circlepng-small.webp,VerticalArts Pole & Aerial Fitness,rating,"4,8 (66 Rezensionen)","['Poledance', 'Aerial Yoga', 'Floorwork', 'Aerial Hoop', '+ 2']","Augustenstraße 21 , 70178 Stuttgart",https://www.eversports.de/l/poledance/Ostfildern,https://www.eversports.de/s/verticalarts-pole-and-aerial-fitness,https://www.eversports.de/dwo/poledance/Ostfildern
Ottweiler,https://files.eversports.com/22c70aea-bf3a-4ee2-be9b-62d7b2024bfa/fuer-eversportsjpg-small.webp,Aerial Art Poledance,rating,"4,9 (103 Rezensionen)","['Poledance', 'Online Klasse']","Holzer Straße 98 , 66287 Quierschied",https://www.eversports.de/l/poledance/Ottweiler,https://www.eversports.de/s/aerial-art-poledance,https://www.eversports.de/dwo/poledance/Ottweiler
Overath,/static/media/icon-white.929e2590.svg,A heart for poledance,rating,"4,9 (15 Rezensionen)",['Poledance'],"Nußbaumer Straße 6, 51469 Bergisch Gladbach",https://www.eversports.de/l/poledance/Overath,https://www.eversports.de/s/a-heart-for-poledance-1,https://www.eversports.de/dwo/poledance/Overath
Owen,https://files.eversports.com/651383bb-513d-413c-9e96-0da05469ffe7/2020-09-19-163112jpg-small.webp,Passionate Pole & Sports,rating,5 (23 Rezensionen),"['Poledance', 'Akrobatik', 'Stretching']","Schöllkopfstraße 40 , 73230 Kirchheim unter Teck",https://www.eversports.de/l/poledance/Owen,https://www.eversports.de/s/passionate-pole-and-sports,https://www.eversports.de/dwo/poledance/Owen
Pfullingen,https://files.eversports.com/4b20f524-bcf5-4ed6-9890-12cf5a058ba3/logo1jpg-small.webp,Tanzschule Poledance Reutlingen,rating,"4,9 (39 Rezensionen)","['Fitness', 'Yoga', 'Poledance', 'Rückenfit', '+ 8']","Uhlandstraße 60 , 72793 Pfullingen",https://www.eversports.de/l/poledance/Pfullingen,https://www.eversports.de/s/tanzschule-poledance-reutlingen,https://www.eversports.de/dwo/poledance/Pfullingen
Pfungstadt,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt",https://www.eversports.de/l/poledance/Pfungstadt,https://www.eversports.de/s/pole-faction-pole-dance-and-fitness,https://www.eversports.de/dwo/poledance/Pfungstadt
Philippsburg,https://files.eversports.com/183e7efd-d3a1-4b60-a5c9-923496563e69/condjpeg-small.webp,Pole Dance Palazzo Sportivo,rating,"4,9 (16 Rezensionen)","['Poledance', 'Stretching', 'Chairdance', 'Aerial Hoop', '+ 2']","Rudolf-Diesel-Straße 54 , 69190 Walldorf",https://www.eversports.de/l/poledance/Philippsburg,https://www.eversports.de/s/pole-dance-palazzo-sportivo,https://www.eversports.de/dwo/poledance/Philippsburg
Pinneberg,https://files.eversports.com/48152c51-ac9d-44e8-947d-eb43b1006c48/_dsc0005_webjpg-small.webp,Nordpole,rating,"4,9 (106 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Mendelssohnstraße 15B , 22761 Hamburg",https://www.eversports.de/l/poledance/Pinneberg,https://www.eversports.de/s/nordpole,https://www.eversports.de/dwo/poledance/Pinneberg
Pirmasens,https://files.eversports.com/b0fc6bd4-5d8a-4093-bb18-3e4c53a6da4a/img_1941jpeg-small.webp,PoleFit Aline Sustrath,rating,(Noch keine Bewertungen),"['Poledance', 'Stretching']","Landgrafenstraße 6, 66969 Lemberg",https://www.eversports.de/l/poledance/Pirmasens,https://www.eversports.de/s/polefit-aline-sustrath,https://www.eversports.de/dwo/poledance/Pirmasens
Plochingen,https://files.eversports.com/de88c9ad-d060-4f5d-bcbc-0ca322455816/img_20170329_232320_523-small.webp,Polemotions Filderstadt,rating,"4,8 (41 Rezensionen)","['Poledance', 'Krafttraining', 'Stretching', 'Handstand', '+ 2']","Tübinger Straße 10 , 70794 Filderstadt",https://www.eversports.de/l/poledance/Plochingen,https://www.eversports.de/s/polemotions-filderstadt,https://www.eversports.de/dwo/poledance/Plochingen
Pohlheim,https://files.eversports.com/dd5a4408-aea3-4504-ab29-32abd1d5aff3/vereinsheim-eingangjpg-small.webp,TSG Blau-Gold Gießen e.V.,rating,"4,7 (105 Rezensionen)","['Boxen', 'Fitness', 'Kampfsport', 'Pilates', '+ 78']","An der Hessenhalle 1 , 35398 Gießen",https://www.eversports.de/l/poledance/Pohlheim,https://www.eversports.de/s/tsg-blau-gold-giessen-ev,https://www.eversports.de/dwo/poledance/Pohlheim
Preetz,https://files.eversports.com/fae4e502-1edb-4a6d-89b4-f79d161fb109/bildschirmfoto-2018-10-23-um-113904png-small.webp,Pure Motion Kiel,rating,"4,9 (72 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Stretching', '+ 2']","Eichkamp 1 , 24116 Kiel",https://www.eversports.de/l/poledance/Preetz,https://www.eversports.de/s/pure-motion-kiel,https://www.eversports.de/dwo/poledance/Preetz
Puchheim,https://files.eversports.com/f1142638-8b9d-4e28-b4f9-dd0783f24253/mpd_poledetail_2964jpg-small.webp,Munich Poledance,rating,"4,9 (74 Rezensionen)","['Yoga', 'Poledance', 'Personal Training', 'Power Pole', '+ 14']","Leonrodplatz 2, 80636 München",https://www.eversports.de/l/poledance/Puchheim,https://www.eversports.de/s/munich-poledance,https://www.eversports.de/dwo/poledance/Puchheim
Pulheim,https://files.eversports.com/463db4b8-85b0-4fbb-8477-bfa03324e2ae/17211914_745099798983333_6506084998826309716_ojpg-small.webp,Pole Paradise,rating,"4,9 (61 Rezensionen)","['Fitness', 'Gymnastik', 'Tanzen', 'Turnen', '+ 9']","Ravensburgerstraße 110-112, 50739 Köln",https://www.eversports.de/l/poledance/Pulheim,https://www.eversports.de/s/pole-paradise,https://www.eversports.de/dwo/poledance/Pulheim
Püttlingen,https://files.eversports.com/22c70aea-bf3a-4ee2-be9b-62d7b2024bfa/fuer-eversportsjpg-small.webp,Aerial Art Poledance,rating,"4,9 (103 Rezensionen)","['Poledance', 'Online Klasse']","Holzer Straße 98 , 66287 Quierschied",https://www.eversports.de/l/poledance/Püttlingen,https://www.eversports.de/s/aerial-art-poledance,https://www.eversports.de/dwo/poledance/Püttlingen
Quickborn,https://files.eversports.com/592e5cf9-c2d9-40ba-9256-19bc78827567/2016-06-11-18-14-58-738jpg-small.webp,CSS AERIAL DANCE STUDIO,rating,"4,8 (46 Rezensionen)","['Poledance', 'Aerial Yoga', 'Rückenfit', 'Flexibles Training', '+ 12']","Hummelsbütteler Steindamm , 22851 Hamburg",https://www.eversports.de/l/poledance/Quickborn,https://www.eversports.de/s/css-aerial-dance-studio,https://www.eversports.de/dwo/poledance/Quickborn
Ransbach-baumbach,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Ransbach-Baumbach,https://www.eversports.de/s/polefamily-koblenz,https://www.eversports.de/dwo/poledance/Ransbach-Baumbach
Ratingen,https://files.eversports.com/b0bce89e-0a39-429d-b996-6173bcde1313/20220515144802_fr2_2643-ps_43jpg-small.webp,POLEDANCE NRW,rating,"4,9 (43 Rezensionen)","['Tanzen', 'Hip Hop', 'Poledance', 'Aerial Yoga', '+ 38']","Rethelstraße 28 Hof , 40237 Düsseldorf",https://www.eversports.de/l/poledance/Ratingen,https://www.eversports.de/s/poledance-nrw,https://www.eversports.de/dwo/poledance/Ratingen
Rauenberg,https://files.eversports.com/3f2ba352-5ef2-4265-bbd9-b75a03e20abc/img_8663jpg-small.webp,Pole and Move Heidelberg,rating,5 (14 Rezensionen),"['Poledance', 'Power Pole', 'Stretching', 'Chairdance', '+ 1']","Hauptstraße 58, 69214 Eppelheim",https://www.eversports.de/l/poledance/Rauenberg,https://www.eversports.de/s/pole-and-move-heidelberg,https://www.eversports.de/dwo/poledance/Rauenberg
Raunheim,https://files.eversports.com/e49d7226-2e71-4b71-85bf-9fa0ebc08f33/img_3867jpg-small.webp,Tanzstudio Michel,rating,5 (1 Rezension),"['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Schmalweg 50, 55252 Wiesbaden",https://www.eversports.de/l/poledance/Raunheim,https://www.eversports.de/s/tanzstudio-michel,https://www.eversports.de/dwo/poledance/Raunheim
Recklinghausen,https://files.eversports.com/8266b2aa-47aa-4afc-a0e6-53f71558a2c3/m8u_4943-1jpg-small.webp,aerialflow,rating,"4,8 (48 Rezensionen)","['Tanzen', 'Yoga', 'Poledance', 'Aerial Yoga', '+ 24']","Pfefferackerstraße 2A , 45894 Gelsenkirchen",https://www.eversports.de/l/poledance/Recklinghausen,https://www.eversports.de/s/aerialflow,https://www.eversports.de/dwo/poledance/Recklinghausen
Reichelsheim,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt",https://www.eversports.de/l/poledance/Reichelsheim,https://www.eversports.de/s/pole-faction-pole-dance-and-fitness,https://www.eversports.de/dwo/poledance/Reichelsheim
Reinbek,https://files.eversports.com/fc2ddda9-5ed5-49ed-a41e-2228042722d9/_z3a3511jpg-small.webp,Soultide,rating,"4,9 (43 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Floorwork', '+ 9']","Süderstraße 159A , 20537 Hamburg",https://www.eversports.de/l/poledance/Reinbek,https://www.eversports.de/s/soultide,https://www.eversports.de/dwo/poledance/Reinbek
Reinheim,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt",https://www.eversports.de/l/poledance/Reinheim,https://www.eversports.de/s/pole-faction-pole-dance-and-fitness,https://www.eversports.de/dwo/poledance/Reinheim
Renchen,https://files.eversports.com/0fe3af8e-230c-4d18-a416-fd2ed85e1a01/photo_2023-03-17_22-12-16-2jpg-small.webp,Körperformfabrik GbR,rating,"4,9 (3 Rezensionen)","['Poledance', 'TRX®', 'TRX® Yoga', 'TRX® Suspension Training', '+ 1']","Hauptstraße 108 , 77855 Achern",https://www.eversports.de/l/poledance/Renchen,https://www.eversports.de/s/koerperformfabrik-gbr,https://www.eversports.de/dwo/poledance/Renchen
Renningen,/static/media/icon-white.929e2590.svg,ST Polestudio,rating,"4,7 (11 Rezensionen)",['Poledance'],"Walkmühleweg 47, 75365 Calw",https://www.eversports.de/l/poledance/Renningen,https://www.eversports.de/s/st-polestudio,https://www.eversports.de/dwo/poledance/Renningen
Reutlingen,https://files.eversports.com/acd0bdf0-7c65-4087-82b3-595f12c318c3/l22b2057-epjpg-small.webp,Polemotions Tübingen,rating,"4,9 (68 Rezensionen)","['Yoga', 'Poledance', 'Krafttraining', 'Acroyoga', '+ 10']","Aeulestraße 2 , 72074 Tübingen",https://www.eversports.de/l/poledance/Reutlingen,https://www.eversports.de/s/polemotions-tuebingen,https://www.eversports.de/dwo/poledance/Reutlingen
Rheinbach,https://files.eversports.com/18242dc3-f36f-4481-b3e8-46af81f3a64a/dsc_1123jpg-small.webp,Polestructions,rating,"4,9 (154 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Funsport', '+ 14']","Auguststraße 8, 53229 Bonn",https://www.eversports.de/l/poledance/Rheinbach,https://www.eversports.de/s/polestructions,https://www.eversports.de/dwo/poledance/Rheinbach
Rheinfelden,https://files.eversports.com/ada68e9c-7bfc-4ce7-94ac-9fd3bfa645aa/logo-dayuma-weiss-gruener-hintergrundjpg-small.webp,Dayuma - Pole & Acrobatics,rating,5 (21 Rezensionen),"['Poledance', 'Akrobatik', 'Acroyoga', 'Stretching', '+ 5']","Auf dem Wolf 18 , 4052 Basel",https://www.eversports.de/l/poledance/Rheinfelden,https://www.eversports.de/s/dayuma-pole-and-acrobatics,https://www.eversports.de/dwo/poledance/Rheinfelden
Rheinstetten,https://files.eversports.com/4fc22a43-cee0-4061-a632-f7c9d5ee381b/unknown-1jpg-small.webp,Papillon Dance and Sport Academy,rating,5 (23 Rezensionen),"['Tanzen', 'Poledance', 'Ballett', 'Stretching', '+ 3']","Hardtstraße 39a , 76185 Karlsruhe",https://www.eversports.de/l/poledance/Rheinstetten,https://www.eversports.de/s/papillon-dance-and-sport-academy,https://www.eversports.de/dwo/poledance/Rheinstetten
Rhens,https://files.eversports.com/d18b8ba6-2a87-45d9-84b2-0a331bc8731e/image1jpeg-small.webp,Polefamily-Koblenz,rating,5 (20 Rezensionen),"['Tanzen', 'Poledance', 'Aerial Yoga', 'Flexibles Training', '+ 4']","Löhrstraße 48 , 56068 Koblenz",https://www.eversports.de/l/poledance/Rhens,https://www.eversports.de/s/polefamily-koblenz,https://www.eversports.de/dwo/poledance/Rhens
Riedstadt,https://files.eversports.com/eb559ada-b564-4055-9643-4eb299140399/dsc00776jpg-small.webp,Pole Faction - Pole Dance & Fitness,rating,"4,7 (15 Rezensionen)","['Poledance', 'Aerial Hoop', 'Polesport', 'Heels', '+ 4']","Heidelberger Landstrasse , 64297 Darmstadt",https://www.eversports.de/l/poledance/Riedstadt,https://www.eversports.de/s/pole-faction-pole-dance-and-fitness,https://www.eversports.de/dwo/poledance/Riedstadt
Riesa,https://files.eversports.com/777d0498-cd69-4b81-a0f7-fcc5536b4cb1/abc03a3c-4c5a-4776-aa73-66b26468de27jpeg-small.webp,Poleaddict,rating,(Noch keine Bewertungen),['Poledance'],"Wettinstraße 1 , 04758 Oschatz",https://www.eversports.de/l/poledance/Riesa,https://www.eversports.de/s/poleaddict,https://www.eversports.de/dwo/poledance/Riesa
Rodalben,https://files.eversports.com/b0fc6bd4-5d8a-4093-bb18-3e4c53a6da4a/img_1941jpeg-small.webp,PoleFit Aline Sustrath,rating,(Noch keine Bewertungen),"['Poledance', 'Stretching']","Landgrafenstraße 6, 66969 Lemberg",https://www.eversports.de/l/poledance/Rodalben,https://www.eversports.de/s/polefit-aline-sustrath,https://www.eversports.de/dwo/poledance/Rodalben
Rodgau,https://files.eversports.com/dee0e1aa-0ad2-4bd3-9b3e-39122c9974f6/xq9a2590ajpg-small.webp,Lift Off – Poledance Academy,rating,"4,9 (30 Rezensionen)","['Poledance', 'Mobility', 'Online Klasse']","Location (siehe Buchung) , 60314 Frankfurt am Main",https://www.eversports.de/l/poledance/Rodgau,https://www.eversports.de/s/lift-off-poledance-academy,https://www.eversports.de/dwo/poledance/Rodgau
Ronnenberg,https://files.eversports.com/5c9996c7-5ebd-4d58-8ab5-c7dd4868a552/6f280b72-5907-44f3-a169-e9da0b1ada59jpeg-small.webp,La Belle,rating,5 (23 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Ballett', '+ 12']","Marktplatz 4 , 30853 Langenhagen",https://www.eversports.de/l/poledance/Ronnenberg,https://www.eversports.de/s/la-belle,https://www.eversports.de/dwo/poledance/Ronnenberg
Rösrath,/static/media/icon-white.929e2590.svg,A heart for poledance,rating,"4,9 (15 Rezensionen)",['Poledance'],"Nußbaumer Straße 6, 51469 Bergisch Gladbach",https://www.eversports.de/l/poledance/Rösrath,https://www.eversports.de/s/a-heart-for-poledance-1,https://www.eversports.de/dwo/poledance/Rösrath
Saarlouis,https://files.eversports.com/bf6c74ee-a5cd-4c9c-83c1-d8debb71a26e/startjpg-small.webp,Move On! Dance Studio & Polemotions,rating,5 (41 Rezensionen),"['Fitness', 'Tanzen', 'Hip Hop', 'Poledance', '+ 16']","Pachtener Straße 32 , 66763 Dillingen/Saar",https://www.eversports.de/l/poledance/Saarlouis,https://www.eversports.de/s/move-on-dance-studio-and-polemotions,https://www.eversports.de/dwo/poledance/Saarlouis
Sachsenheim,https://files.eversports.com/69b0c380-e9d1-4a84-bdf8-17e9a7e00f54/img_0212jpg-small.webp,Aerial Loft,rating,"4,9 (51 Rezensionen)","['Yoga', 'Poledance', 'Aerial Yoga', 'Personal Training', '+ 5']","Bahnhofstraße 12 , 70806 Kornwestheim",https://www.eversports.de/l/poledance/Sachsenheim,https://www.eversports.de/s/aerial-loft,https://www.eversports.de/dwo/poledance/Sachsenheim
Salzgitter,https://files.eversports.com/35eea91a-bd03-4e30-8139-9d8496b59a03/poleroomjpeg-2jpg-small.webp,PoleRoom Braunschweig,rating,"4,9 (38 Rezensionen)","['Fitness', 'Tanzen', 'Turnen', 'Poledance', '+ 14']","Büchnerstraße 10 , 38118 Braunschweig",https://www.eversports.de/l/poledance/Salzgitter,https://www.eversports.de/s/poleroom-braunschweig,https://www.eversports.de/dwo/poledance/Salzgitter
Schenefeld,https://files.eversports.com/48152c51-ac9d-44e8-947d-eb43b1006c48/_dsc0005_webjpg-small.webp,Nordpole,rating,"4,9 (106 Rezensionen)","['Fitness', 'Tanzen', 'Poledance', 'Stretching', '+ 2']","Mendelssohnstraße 15B , 22761 Hamburg",https://www.eversports.de/l/poledance/Schenefeld,https://www.eversports.de/s/nordpole,https://www.eversports.de/dwo/poledance/Schenefeld
Schifferstadt,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Schifferstadt,https://www.eversports.de/s/pole-and-move-mannheim,https://www.eversports.de/dwo/poledance/Schifferstadt
Schönebeck,https://files.eversports.com/4b2be055-5760-4931-a3ea-b3f673e11450/tpl_logo_300jpg-small.webp,The Pole Lounge,rating,5 (31 Rezensionen),['Poledance'],"Goethestraße 6b , 39108 Magdeburg",https://www.eversports.de/l/poledance/Schönebeck,https://www.eversports.de/s/the-pole-lounge,https://www.eversports.de/dwo/poledance/Schönebeck
Schorndorf,https://files.eversports.com/976141ce-0eb1-4588-b952-520526e0c124/_22b9264jpg-small.webp,Polemotions GP,rating,5 (22 Rezensionen),"['Tanzen', 'Poledance', 'Krafttraining', 'Stretching', '+ 5']","Im Pfingstwasen 1 , 73035 Göppingen",https://www.eversports.de/l/poledance/Schorndorf,https://www.eversports.de/s/polemotions-gp,https://www.eversports.de/dwo/poledance/Schorndorf
Schriesheim,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Schriesheim,https://www.eversports.de/s/pole-and-move-mannheim,https://www.eversports.de/dwo/poledance/Schriesheim
Schwabach,https://files.eversports.com/ab970e44-c9b8-44ea-9fc0-ea8e468a08db/fv-01-small.webp,-Pole-Aerial-Dance- Souldance,rating,"4,9 (62 Rezensionen)","['Tanzen', 'Poledance', 'Flexibles Training', 'Akrobatik', '+ 1']","Turnerheimstraße 45 , 90441 Nürnberg",https://www.eversports.de/l/poledance/Schwabach,https://www.eversports.de/s/-pole-aerial-dance-souldance,https://www.eversports.de/dwo/poledance/Schwabach
Schwaigern,https://files.eversports.com/1d5b3c05-5ab4-4d7f-bb92-5dd22aea60a4/unbenannt-2png-small.webp,POLEside,rating,"4,9 (11 Rezensionen)","['Fitness', 'Poledance', 'Aerial Yoga', 'Floorwork', '+ 4']","Saline 5 , 74177 Bad Friedrichshall",https://www.eversports.de/l/poledance/Schwaigern,https://www.eversports.de/s/poleside,https://www.eversports.de/dwo/poledance/Schwaigern
Schwetzingen,https://files.eversports.com/0db99d38-69d4-40a9-8f26-a66645108783/miriams-web-4349jpg-small.webp,Pole and Move Mannheim,rating,"4,9 (43 Rezensionen)","['Fitness', 'Poledance', 'Raumvermietung', 'Power Pole', '+ 11']","Edisonstraße 20 , 68309 Mannheim",https://www.eversports.de/l/poledance/Schwetzingen,https://www.eversports.de/s/pole-and-move-mannheim,https://www.eversports.de/dwo/poledance/Schwetzingen
Seelze,https://files.eversports.com/5c9996c7-5ebd-4d58-8ab5-c7dd4868a552/6f280b72-5907-44f3-a169-e9da0b1ada59jpeg-small.webp,La Belle,rating,5 (23 Rezensionen),"['Fitness', 'Tanzen', 'Poledance', 'Ballett', '+ 12']","Marktplatz 4 , 30853 Langenhagen",https://www.eversports.de/l/poledance/Seelze,https://www.eversports.de/s/la-belle,https://www.eversports.de/dwo/poledance/Seelze
Sehnde,https://files.eversports.com/6e127c8c-2239-4faf-b266-42c016e205f6/pexels-yan-krukau-8613313jpg-small.webp,Yoga Vidya Burgdorf,rating,(Noch keine Bewertungen),"['Yoga', 'Theorieraum', 'Rückenfit', 'Gruppenangebote', '+ 84']","Marktstraße 65 , 31303 Burgdorf",https://www.eversports.de/l/poledance/Sehnde,https://www.eversports.de/s/yoga-vidya-burgdorf,https://www.eversports.de/dwo/poledance/Sehnde
